Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,,
12/31/2017,78965,48092,MI,Detroit,Macomb,Warren,3859,149700,0.010121457,0.026748971,0.083212735,,
12/31/2017,399642,80923,CO,Colorado Springs,El Paso,Colorado Springs,3860,284300,0.003529827,0.014632405,0.074452003,,
12/31/2017,67167,22153,VA,Washington,Fairfax,Springfield,3861,514800,0.00058309,0.000972195,0.01598579,,
12/31/2017,94911,85335,AZ,Phoenix,Maricopa,El Mirage,3862,181700,0.006648199,0.024816695,0.091947115,,
12/31/2017,73177,34691,FL,Tampa,Pasco,Holiday,3863,97700,0.007216495,0.056216216,0.216687422,,
12/31/2017,72210,32778,FL,Orlando,Lake,Tavares,3864,178400,0.01594533,0.042056075,0.123425693,,
12/31/2017,90318,74135,OK,Tulsa,Tulsa,Tulsa,3865,157600,-0.003792668,0.015463918,0.008317338,,
12/31/2017,99787,98405,WA,Seattle,Pierce,Tacoma,3866,253600,0.011164274,0.030056864,0.121627598,,
12/31/2017,71681,31794,GA,Tifton,Tift,Tifton,3867,116100,0.005194805,0.021108179,0.021108179,,
12/31/2017,72152,32701,FL,Orlando,Seminole,Altamonte Springs,3868,159300,0.004413619,0.016592214,0.110878661,,
12/31/2017,94740,85024,AZ,Phoenix,Maricopa,Phoenix,3869,274900,0.002918643,0.010661765,0.065917022,,
12/31/2017,97915,95003,CA,Santa Cruz,Santa Cruz,Aptos,3870,879700,0.003994522,0.013479263,0.075296419,,
12/31/2017,62948,13088,NY,Syracuse,Onondaga,Liverpool,3871,126500,0.003968254,0.012,0.026785714,,
12/31/2017,97018,92782,CA,Los Angeles-Long Beach-Anaheim,Orange,Tustin,3872,748900,0.006180304,0.017665444,0.073845713,,
12/31/2017,62099,11413,NY,New York,Queens,New York,3873,454200,0.000440529,0.001322751,0.044378018,,
12/31/2017,71919,32308,FL,Tallahassee,Leon,Tallahassee,3874,203900,0.001965602,-0.000490196,0.026170106,,
12/31/2017,58543,1906,MA,Boston,Essex,Saugus,3875,409700,0.007624201,0.015113974,0.098391421,,
12/31/2017,71507,31322,GA,Savannah,Chatham,Pooler,3876,179400,0.001675042,0.010135135,0.038194444,,
12/31/2017,72796,33755,FL,Tampa,Pinellas,Clearwater,3877,184900,0.002711497,0.016492578,0.083821805,,
12/31/2017,70757,29909,SC,Hilton Head Island,Beaufort,Okatie,3878,275300,0.00401167,0.006581353,-0.014674302,,
12/31/2017,72440,33137,FL,Miami-Fort Lauderdale,Miami-Dade,Miami,3879,329400,-0.00030349,0.002434571,-0.034866686,,
12/31/2017,69183,27028,NC,Winston-Salem,Davie,Mocksville,3880,138800,0.004341534,0.004341534,0.034277198,,
12/31/2017,78522,47303,IN,Muncie,Delaware,Muncie,3881,74100,0.026315789,0.046610169,0.070809249,,
12/31/2017,60596,7090,NJ,New York,Union,Westfield,3882,757000,0.006916733,0.028113541,0.050221976,,
12/31/2017,73557,35640,AL,Decatur,Morgan,Hartselle,3883,123000,-0.004854369,-0.022257552,0.061259707,,
12/31/2017,90225,74011,OK,Tulsa,Tulsa,Broken Arrow,3884,163700,0.001835985,0.015508685,0.010493827,,
12/31/2017,94423,84058,UT,Provo,Utah,Orem,3885,235100,0.007283633,0.019956616,0.065246942,,
12/31/2017,99951,98665,WA,Portland,Clark,Hazel Dell North,3886,305800,0.006583278,0.026174497,0.088643645,,
12/31/2017,86133,63640,MO,Farmington,Saint Francois,Farmington,3887,128500,-0.001554002,-0.002329193,0.037964459,,
12/31/2017,72905,33912,FL,Fort Myers,Lee,Fort Myers,3888,271200,0.003700962,0.0025878,-0.027259684,,
12/31/2017,71509,31324,GA,Savannah,Bryan,Richmond Hill,3889,230000,-0.000434594,-0.003466205,0.012769705,,
12/31/2017,88478,70114,LA,New Orleans,Orleans,New Orleans,3890,128700,0.00155642,0.006254887,0.011792453,,
12/31/2017,738092,97003,OR,Portland,Washington,Beaverton,3891,330600,0.006086427,0.015356265,0.081098757,,
12/31/2017,79127,48316,MI,Detroit,Macomb,Shelby Township,3892,254300,0.005535785,0.017607043,0.070736842,,
12/31/2017,93948,82604,WY,Casper,Natrona,Casper,3893,182400,0.006622517,0.016722408,-0.010309278,,
12/31/2017,73240,34974,FL,Okeechobee,Okeechobee,Okeechobee,3894,136100,-0.008739985,-0.002199413,0.111928105,,
12/31/2017,67597,23222,VA,Richmond,Richmond City,Richmond,3895,127900,-0.00156128,0.010268562,0.129858657,,
12/31/2017,74550,37912,TN,Knoxville,Knox,Knoxville,3896,124700,0.00645682,0.032284768,0.087183958,,
12/31/2017,70969,30224,GA,Atlanta,Spalding,Griffin,3897,121800,0.001644737,0.005780347,0.122580645,,
12/31/2017,78924,48042,MI,Detroit,Macomb,Macomb Township,3898,278900,0.006132756,0.016399417,0.068173114,,
12/31/2017,58889,2760,MA,Providence,Bristol,North Attleboro,3899,342700,0.002633119,0.010318396,0.041008505,,
12/31/2017,70356,29201,SC,Columbia,Richland,Columbia,3900,147500,0.005453306,0.011659808,0.027158774,,
12/31/2017,66055,19802,DE,Philadelphia,New Castle,Wilmington,3901,146000,0.048850575,0.106060606,0.18602762,,
12/31/2017,72804,33763,FL,Tampa,Pinellas,Clearwater,3902,107900,0.008411215,0.026641294,0.079,,
12/31/2017,81290,53210,WI,Milwaukee,Milwaukee,Milwaukee,3903,84200,0.005973716,-0.002369668,-0.005903188,,
12/31/2017,69702,28081,NC,Charlotte,Cabarrus,Kannapolis,3904,137100,0.012555391,0.048165138,0.130255565,,
12/31/2017,92570,78634,TX,Austin,Williamson,Hutto,3905,202900,0.01247505,0.041046691,0.114835165,,
12/31/2017,61942,10956,NY,New York,Rockland,Clarkstown,3906,451900,0.001773443,0.005786779,0.019629964,,
12/31/2017,79010,48141,MI,Detroit,Wayne,Inkster,3907,44600,-0.004464286,0.006772009,0.051886792,,
12/31/2017,60158,6105,CT,Hartford,Hartford,Hartford,3908,138800,0.029673591,0.054711246,0.087774295,,
12/31/2017,71008,30286,GA,Thomaston,Upson,Thomaston,3909,62400,-0.003194888,0.006451613,0.054054054,,
12/31/2017,87309,66762,KS,Pittsburg,Crawford,Pittsburg,3910,65600,0.004594181,0.006134969,0.01863354,,
12/31/2017,96151,90404,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Santa Monica,3911,939200,0.008916103,0.022759447,0.114116251,,
12/31/2017,99364,97601,OR,Klamath Falls,Klamath,Klamath Falls,3912,147200,0.005464481,0.008910212,0.098507463,,
12/31/2017,70397,29316,SC,Spartanburg,Spartanburg,Boiling Springs,3913,143300,0.001397624,0.007735584,0.068605518,,
12/31/2017,99499,98011,WA,Seattle,Snohomish,Bothell,3914,647500,0.011876856,0.044186422,0.182216542,,
12/31/2017,79528,49036,MI,Coldwater,Branch,Coldwater,3915,114900,0.024064171,0.041704442,0.028648165,,
12/31/2017,71154,30501,GA,Gainesville,Hall,Gainesville,3916,145800,0,0.002061856,0.042918455,,
12/31/2017,89457,72223,AR,Little Rock,Pulaski,Little Rock,3917,316400,0.004763417,0.008606949,-0.005969211,,
12/31/2017,94442,84078,UT,Vernal,Uintah,Vernal,3918,163200,0.007407407,0.039490446,0.00990099,,
12/31/2017,73243,34982,FL,Port St. Lucie,Saint Lucie,Fort Pierce,3919,138500,0,0.03358209,0.098334655,,
12/31/2017,94404,84037,UT,Ogden,Davis,Kaysville,3920,314800,-0.003166561,0.00736,0.052842809,,
12/31/2017,78051,46239,IN,Indianapolis,Marion,Indianapolis,3921,146400,0.004115226,0.020920502,0.055515501,,
12/31/2017,76571,43202,OH,Columbus,Franklin,Columbus,3922,242100,0.011700794,0.026282323,0.07552199,,
12/31/2017,63638,14617,NY,Rochester,Monroe,Irondequoit,3923,136700,-0.002189781,0.015601783,-0.008701958,,
12/31/2017,84587,60559,IL,Chicago,Du Page,Westmont,3924,259500,0,0.012090484,0.047215496,,
12/31/2017,100334,99654,AK,Anchorage,Matanuska Susitna,Tanaina,3925,239900,-0.000832986,0,0.013947591,,
12/31/2017,417435,85119,AZ,Phoenix,Pinal,Apache Junction,3926,227900,-0.003498032,0.000878349,0.055092593,,
12/31/2017,99847,98531,WA,Centralia,Lewis,Centralia,3927,194200,0.031880978,0.068206821,0.15389186,,
12/31/2017,98443,95834,CA,Sacramento,Sacramento,Sacramento,3928,349400,0.001433075,0.006046646,0.070137825,,
12/31/2017,84645,60646,IL,Chicago,Cook,Chicago,3929,393500,0.00229241,0.003314635,-0.005811016,,
12/31/2017,96680,92139,CA,San Diego,San Diego,San Diego,3930,439900,-0.000227273,0.011031947,0.072926829,,
12/31/2017,72902,33909,FL,Fort Myers,Lee,Cape Coral,3931,179400,0.007865169,0.018739353,0.036395147,,
12/31/2017,98427,95818,CA,Sacramento,Sacramento,Sacramento,3932,552500,0.009501188,0.03406326,0.106770833,,
12/31/2017,95838,89142,NV,Las Vegas,Clark,Las Vegas,3933,193100,0.010994764,0.043783784,0.16115454,,
12/31/2017,95073,85737,AZ,Tucson,Pima,Oro Valley,3934,294300,0.007186858,0.024364775,0.054083095,,
12/31/2017,74327,37355,TN,Tullahoma,Coffee,Manchester,3935,138000,0.002906977,0.012472487,0.05102818,,
12/31/2017,84115,59602,MT,Helena,Lewis and Clark,Helena,3936,238300,-0.00334588,-0.001257334,0.001681379,,
12/31/2017,60864,7920,NJ,New York,Somerset,Bernards Township,3937,600800,0.000832917,0.00150025,0.037830368,,
12/31/2017,87891,68154,NE,Omaha,Douglas,Omaha,3938,222600,0.005420054,0.031988873,0.078488372,,
12/31/2017,74617,38053,TN,Memphis,Shelby,Millington,3939,122800,0.010699588,0.025898079,0.065047702,,
12/31/2017,91254,76109,TX,Dallas-Fort Worth,Tarrant,Fort Worth,3940,427300,0.00754539,0.023718256,0.074427961,,
12/31/2017,78209,46628,IN,South Bend,Saint Joseph,South Bend,3941,82900,0.013447433,0.042767296,0.093667546,,
12/31/2017,66725,21015,MD,Baltimore,Harford,Bel Air,3942,296100,-0.009367681,-0.021480502,-0.005374538,,
12/31/2017,60729,7631,NJ,New York,Bergen,Englewood,3943,369700,0.000270563,0.005439217,0.034125874,,
12/31/2017,74278,37303,TN,Athens,McMinn,Athens,3944,119500,0.003358522,0.009290541,-0.052339413,,
12/31/2017,97702,94402,CA,San Francisco,San Mateo,San Mateo,3945,1909000,0.012463538,0.035867383,0.138070824,,
12/31/2017,67799,23701,VA,Virginia Beach,Portsmouth City,Portsmouth,3946,143700,0.00349162,0.011259676,0.002791347,,
12/31/2017,96533,91803,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Alhambra,3947,661200,0.011163787,0.025911559,0.105870547,,
12/31/2017,74894,38583,TN,,White,Sparta,3948,114200,-0.000874891,0.003514938,0.086584206,,
12/31/2017,92340,78244,TX,San Antonio,Bexar,San Antonio,3949,140200,0.007183908,0.009359251,0.090202177,,
12/31/2017,73122,34476,FL,Ocala,Marion,Ocala,3950,162900,0.003696858,0.02259887,0.089632107,,
12/31/2017,60756,7701,NJ,New York,Monmouth,Red Bank,3951,385200,-0.006960557,-0.009259259,0.069405886,,
12/31/2017,60694,7501,NJ,New York,Passaic,Paterson,3952,189500,0.01936525,0.027100271,0.127305175,,
12/31/2017,99566,98106,WA,Seattle,King,Seattle,3953,489400,0.002047502,0.028583438,0.207798618,,
12/31/2017,76515,43085,OH,Columbus,Franklin,Worthington,3954,266300,0.007948524,0.020697585,0.048425197,,
12/31/2017,91562,76712,TX,Waco,McLennan,Woodway,3955,195800,-0.000510465,0.016087182,0.086570477,,
12/31/2017,399570,32163,FL,The Villages,Sumter,The Villages,3956,308800,0.002597403,-0.004192196,0.026595745,,
12/31/2017,96983,92673,CA,Los Angeles-Long Beach-Anaheim,Orange,San Clemente,3957,905400,0.003546885,0.009027081,0.056229585,,
12/31/2017,87883,68137,NE,Omaha,Douglas,Omaha,3958,165700,0.008520998,0.028553693,0.064910026,,
12/31/2017,99570,98110,WA,Bremerton,Kitsap,Bainbridge Island,3959,803600,-0.000248818,0.007396264,0.047718383,,
12/31/2017,82475,55902,MN,Rochester,Olmsted,Rochester,3960,292300,0,0.018821889,0.134264649,,
12/31/2017,81327,53405,WI,Racine,Racine,Racine,3961,111300,-0.013297872,-0.026246719,0.109670987,,
12/31/2017,99572,98112,WA,Seattle,King,Seattle,3962,1146600,0.007734224,0.023658602,0.110508475,,
12/31/2017,82171,55318,MN,Minneapolis-St Paul,Carver,Chaska,3963,285100,0.00920354,0.023698384,0.053584627,,
12/31/2017,97811,94609,CA,San Francisco,Alameda,Oakland,3964,943400,0.019671422,0.049154804,0.071923645,,
12/31/2017,81574,54130,WI,Appleton,Outagamie,Town of Kaukauna,3965,163500,0.008014797,0.027655563,0.087101064,,
12/31/2017,75210,39206,MS,Jackson,Hinds,Jackson,3966,73400,0.073099415,0.100449775,0.132716049,,
12/31/2017,97537,94063,CA,San Francisco,San Mateo,Redwood City,3967,1067700,0.029703925,0.082750228,0.201553005,,
12/31/2017,84496,60445,IL,Chicago,Cook,Crestwood,3968,134200,0.000745712,0.003739716,0.041117145,,
12/31/2017,84573,60544,IL,Chicago,Will,Plainfield,3969,213100,0.000939408,0.009474183,0.067100651,,
12/31/2017,99522,98037,WA,Seattle,Snohomish,Lynnwood,3970,469300,0.006002144,0.019331017,0.12219034,,
12/31/2017,97752,94545,CA,San Francisco,Alameda,Hayward,3971,658800,0.013382557,0.043230404,0.152755906,,
12/31/2017,72906,33913,FL,Fort Myers,Lee,Fort Myers,3972,282500,0.003552398,0.003196023,-0.026533425,,
12/31/2017,76764,43605,OH,Toledo,Lucas,Toledo,3973,38700,-0.005141388,0.002590674,0.040322581,,
12/31/2017,64749,16823,PA,State College,Centre,Benner Township,3974,183900,0.002179837,0.009884679,0.02680067,,
12/31/2017,67166,22152,VA,Washington,Fairfax,Springfield,3975,461900,0.002387153,0.000216544,-0.020360551,,
12/31/2017,62162,11572,NY,New York,Nassau,Oceanside,3976,484600,0.001653576,0.014019669,0.054854158,,
12/31/2017,71874,32221,FL,Jacksonville,Duval,Jacksonville,3977,165300,0.008541794,0.018484288,0.080392157,,
12/31/2017,79499,49006,MI,Kalamazoo,Kalamazoo,Kalamazoo,3978,133000,0.005291005,0.03020914,0.046420142,,
12/31/2017,92666,78757,TX,Austin,Travis,Austin,3979,402400,0.003741581,0.013091641,0.046826223,,
12/31/2017,76417,42718,KY,Campbellsville,Taylor,Campbellsville,3980,112700,0.002669039,0.00625,0.057223265,,
12/31/2017,79538,49048,MI,Kalamazoo,Kalamazoo,Comstock Township,3981,92100,0.01320132,0.044217687,0.093824228,,
12/31/2017,61904,10710,NY,New York,Westchester,Yonkers,3982,473500,-0.002107482,0.002753071,0.012401112,,
12/31/2017,84503,60452,IL,Chicago,Cook,Oak Forest,3983,185000,0.005981512,0.018722467,0.065668203,,
12/31/2017,71180,30533,GA,,Lumpkin,Dahlonega,3984,207800,0.005321722,0.01316431,0.051619433,,
12/31/2017,96971,92653,CA,Los Angeles-Long Beach-Anaheim,Orange,Laguna Hills,3985,767000,0.001436219,0.00537423,0.041129361,,
12/31/2017,65413,18301,PA,East Stroudsburg,Monroe,East Stroudsburg,3986,144000,0.009110021,0.035226456,0.11627907,,
12/31/2017,89444,72206,AR,Little Rock,Pulaski,Little Rock,3987,77500,-0.013994911,-0.021464646,-0.010217114,,
12/31/2017,96784,92284,CA,Riverside,San Bernardino,Yucca Valley,3988,181700,0.008324084,0.023085586,0.118842365,,
12/31/2017,99754,98367,WA,Bremerton,Kitsap,Port Orchard,3989,344900,-0.003467206,-0.003179191,-0.009192761,,
12/31/2017,88493,70130,LA,New Orleans,Orleans,New Orleans,3990,410700,0.003911024,-0.000243427,0.016332591,,
12/31/2017,78049,46236,IN,Indianapolis,Marion,Lawrence,3991,179400,0.007865169,0.017583664,0.035796767,,
12/31/2017,58658,2144,MA,Boston,Middlesex,Somerville,3992,759100,0.001979937,0.009173092,0.091758953,,
12/31/2017,84701,60914,IL,Kankakee,Kankakee,Bourbonnais,3993,163100,0.008658009,0.030973451,0.016832918,,
12/31/2017,87830,68046,NE,Omaha,Sarpy,Papillion,3994,228000,0.001317523,0.010638298,0.048275862,,
12/31/2017,99525,98040,WA,Seattle,King,Mercer Island,3995,1441600,0.00952381,0.021831585,0.081470368,,
12/31/2017,81652,54403,WI,Wausau,Marathon,Wausau,3996,132100,0.012260536,0.050914877,0.146701389,,
12/31/2017,86195,63801,MO,Sikeston,Scott,Sikeston,3997,102900,-0.013422819,-0.025568182,0.006849315,,
12/31/2017,87102,66102,KS,Kansas City,Wyandotte,Kansas City,3998,57700,0.01584507,0.043399638,0.138067061,,
12/31/2017,79247,48506,MI,Flint,Genesee,Flint,3999,55400,0,0.009107468,0.047258979,,
12/31/2017,72544,33325,FL,Miami-Fort Lauderdale,Broward,Davie,4000,362500,-0.000275786,0.010875627,0.031001138,,
12/31/2017,77389,44903,OH,Mansfield,Richland,Mansfield,4001,108200,0.000925069,0.004642526,0.086345382,,
12/31/2017,97536,94062,CA,San Francisco,San Mateo,Redwood City,4002,2092800,0.020430055,0.046766368,0.138195464,,
12/31/2017,71018,30296,GA,Atlanta,Clayton,Riverdale,4003,110400,0.020332717,0.048433048,0.17571885,,
12/31/2017,78084,46304,IN,Chicago,Porter,Chesterton,4004,180200,0,0.008393956,0.059376837,,
12/31/2017,75711,40508,KY,Lexington,Fayette,Lexington,4005,95200,0.011689692,0.035908596,0.091743119,,
12/31/2017,70225,28786,NC,Asheville,Haywood,Waynesville,4006,160400,0.001248439,0.017121116,0.028205128,,
12/31/2017,65730,19053,PA,Philadelphia,Bucks,Lower Southampton Township,4007,278600,0,0.000718391,0.016788321,,
12/31/2017,94807,85212,AZ,Phoenix,Maricopa,Mesa,4008,293000,0.002051984,0.017361111,0.063907044,,
12/31/2017,73260,35007,AL,Birmingham,Shelby,Alabaster,4009,159300,0.001257071,0.010145847,0.029734971,,
12/31/2017,60552,7039,NJ,New York,Essex,Livingston,4010,571400,0.0070497,0.011864707,-0.038047138,,
12/31/2017,91255,76110,TX,Dallas-Fort Worth,Tarrant,Fort Worth,4011,125800,0.019448947,0.067005937,0.194681861,,
12/31/2017,84432,60187,IL,Chicago,Du Page,Wheaton,4012,301700,0.015483002,0.033927347,0.021672875,,
12/31/2017,73026,34202,FL,North Port-Sarasota-Bradenton,Manatee,Bradenton,4013,403600,0.001986097,-0.000495295,-0.059426707,,
12/31/2017,97330,93552,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Palmdale,4014,288600,0.008033531,0.029978587,0.125585023,,
12/31/2017,91716,77067,TX,Houston,Harris,Houston,4015,134700,0.005974608,0.023556231,0.069047619,,
12/31/2017,92273,78132,TX,San Antonio,Comal,New Braunfels,4016,360300,0.003341688,0.012932246,0.037431615,,
12/31/2017,84695,60827,IL,Chicago,Cook,Riverdale,4017,72700,0.019635344,0.035612536,0.089955022,,
12/31/2017,71730,32003,FL,Jacksonville,Clay,Fleming Island,4018,263700,0.003042982,0.010732081,0.062877872,,
12/31/2017,72100,32605,FL,Gainesville,Alachua,Gainesville,4019,177200,0.004535147,0.022504328,0.077203647,,
12/31/2017,95912,89434,NV,Reno,Washoe,Sparks,4020,287600,0.008768853,0.026776151,0.107858243,,
12/31/2017,61886,10598,NY,New York,Westchester,Yorktown,4021,414400,-0.000723415,-0.007662835,0.04120603,,
12/31/2017,95188,86401,AZ,Lake Havasu City,Mohave,Kingman,4022,131400,0.00152439,0.006896552,0.050359712,,
12/31/2017,99634,98221,WA,Mount Vernon,Skagit,Anacortes,4023,410900,0.013316893,0.023667165,0.065612033,,
12/31/2017,99964,98685,WA,Portland,Clark,Salmon Creek,4024,360700,0.004175947,0.016915703,0.076073986,,
12/31/2017,60902,8005,NJ,New York,Ocean,Barnegat Township,4025,244900,0.011147812,0.024257633,0.039473684,,
12/31/2017,89952,73127,OK,Oklahoma City,Oklahoma,Oklahoma City,4026,114700,-0.001740644,-0.004340278,-0.015450644,,
12/31/2017,91439,76504,TX,Killeen,Bell,Temple,4027,82300,-0.002424242,0.002436054,0.017305315,,
12/31/2017,72308,32927,FL,Melbourne,Brevard,Cocoa,4028,166500,0.014007308,0.036737235,0.140410959,,
12/31/2017,73727,36067,AL,Montgomery,Autauga,Prattville,4029,119500,0.000837521,0.002516779,0.05565371,,
12/31/2017,96387,91364,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,4030,862100,0.011260997,0.030973451,0.056365641,,
12/31/2017,94227,83616,ID,Boise City,Ada,Eagle,4031,361400,-0.010405257,-0.014721919,0.043001443,,
12/31/2017,82080,55068,MN,Minneapolis-St Paul,Dakota,Rosemount,4032,260500,0.000768344,0.00153787,0.023977987,,
12/31/2017,90223,74008,OK,Tulsa,Tulsa,Bixby,4033,188600,-0.001059322,0.01671159,-0.011012061,,
12/31/2017,87887,68144,NE,Omaha,Douglas,Omaha,4034,180500,0.007816862,0.019774011,0.057410662,,
12/31/2017,96989,92679,CA,Los Angeles-Long Beach-Anaheim,Orange,Coto de Caza,4035,888100,0.003729656,0.00954871,0.038834951,,
12/31/2017,72679,33563,FL,Tampa,Hillsborough,Plant City,4036,136200,0.008888889,0.027924528,0.111836735,,
12/31/2017,72840,33825,FL,Sebring,Highlands,Avon Park,4037,99900,0.024615385,0.065031983,0.172535211,,
12/31/2017,72764,33701,FL,Tampa,Pinellas,Saint Petersburg,4038,343300,0.002921414,0.009408997,0.025694652,,
12/31/2017,77012,44112,OH,Cleveland,Cuyahoga,East Cleveland,4039,63100,0.00477707,0.02601626,0.162062615,,
12/31/2017,74644,38106,TN,Memphis,Shelby,Memphis,4040,45900,-0.021321962,-0.025477707,-0.015021459,,
12/31/2017,73268,35020,AL,Birmingham,Jefferson,Bessemer,4041,52700,0.023300971,0.056112224,0.077709611,,
12/31/2017,69416,27565,NC,Oxford,Granville,Oxford,4042,134900,0.002973978,0.022744503,0.067246835,,
12/31/2017,97790,94585,CA,Vallejo,Solano,Suisun City,4043,374900,0.011057174,0.017367707,0.08919233,,
12/31/2017,70450,29405,SC,Charleston,Charleston,North Charleston,4044,129400,0.015698587,0.067656766,0.091062395,,
12/31/2017,94881,85297,AZ,Phoenix,Maricopa,Gilbert,4045,316700,0.001581278,0.013764405,0.063108426,,
12/31/2017,69858,28328,NC,,Sampson,Clinton,4046,110300,-0.014298481,-0.017809439,-0.028193833,,
12/31/2017,79147,48340,MI,Detroit,Oakland,Pontiac,4047,62000,-0.008,-0.006410256,0.05982906,,
12/31/2017,79245,48504,MI,Flint,Genesee,Flint,4048,53100,0.003780718,0.021153846,0.039138943,,
12/31/2017,91715,77066,TX,Houston,Harris,Houston,4049,159400,0.010139417,0.012063492,0.041830065,,
12/31/2017,94447,84084,UT,Salt Lake City,Salt Lake,West Jordan,4050,245800,0.016963177,0.045068027,0.108705458,,
