Name,BD BUSINESS EXPECTATIONS (PAN GERMANY) VOLA,BD COMPOSITE LEADING INDICATOR - TREND RESTORED SADJ,BD CONSUMER CONFIDENCE INDICATOR - GERMANY SADJ,"BD TRADE & IND: BUS CLIMATE, INDEX VOLA",BD BUSINESS EXPECTATIONS (PAN GERMANY) (%YOY) SADJ,BD GERMAN MARKS TO US$ (MTH.AVG.) NADJ,BD US $ TO 1 EURO (DEUTSCHEMARK DERIVED HISTORY PRIOR 1999) NADJ,EM BOE EURO TRADE WEIGHTED INDEX NADJ,EM EFFECTIVE EXCH.RATE: BROAD GROUP(38 PARTNERS) - REAL CPI NADJ,BD MONEY SUPPLY M0 CURN,BD MONEY SUPPLY-GERMAN CONTRIBUTION TO EURO M1(PAN BD M0790),BD MONEY SUPPLY- M2 (CONTRIBUTION TO EURO BASIS FROM M0195) CURA,"BD MNY.SUPL-M3(CONTRIB TO EUR BASIS FM.M0195),FM M06 2010 EXC",BD DISCOUNT RATE / SHORT TERM EURO REPO RATE NADJ,BD FIBOR - 3 MONTH (MTH.AVG.) NADJ,BD BANK PRIME LENDING RATE / ECB MARGINAL LENDING FACILITY NADJ,BD LONG TERM GOVERNMENT BOND YIELD - 9-10 YEARS NADJ,"BD DAX SHARE PRICE INDEX, EP NADJ",BD LENDING TO ENTERPRISES & INDIVIDUALS CURN,BD CPI (CAL ADJ) SADJ,BD CPI: TOTAL NADJ,BD INFLATION NADJ,BD HICP: TOTAL NADJ,BD EXPORT PRICE INDEX (CAL ADJ) SADJ,BD IMPORT PRICE INDEX (CAL ADJ) SADJ,BD TERMS OF TRADE (ON THE BASIS OF PRICE INDICES) (CAL ADJ) SADJ,BD EXPORT PRICE INDEX NADJ,BD IMPORT PRICE INDEX NADJ,"BD PPI: INDL. PRODUCTS, TOTAL, SOLD ON THE DOMESTIC MARKET NADJ",BD CPI (%YOY) NADJ,"BD EMPLOYED PERSONS (RESIDENCE CONCEPT, ILO) VOLA",BD UNEMPLOYMENT LEVEL (PAN BD FROM SEPT 1990) VOLN,BD UNEMPLOYMENT REGISTERED (PAN BD FROM JAN 1992) (CAL ADJ) VOLA,BD UNEMPLOYMENT: % CIVILIAN LABOUR(% DEPENDENT LABOUR TO DEC 196,BD UNEMPLOYMENT: % CIVILIAN LABOUR(% DEPENDENT LABOUR TO DEC 196,"EG UNEMPLOYMENT RATE, REGISTERED (CAL ADJ) SADJ","WG UNEMPLOYMENT RATE, REGISTERED (CAL ADJ) SADJ",BD UNEMPLOYMENT RATIO AS % OF DEPENDENT LABOUR FORCE(DISC.) SADJ,BD VACANCIES (DEC 1999 ONWARDS NEW DEFINITION) VOLA,BD VACANCIES (PAN BD FROM M0790) VOLN,"BD WAGE & SALARY,OVERALL ECONOMY-ON A MTHLY BASIS(PAN BD M0191)",BD WAGE & SALARY: ON HRLY. BASIS - PRDG. SECTOR (BDHRWAGEF) NADJ,BD EMPLOYED PERSONS (RESIDENCE CONCEPT) ((%YOY) VOLA,"BD WAGE & SALARY, OVERALL ECONOMY - ON A MTHLY BASIS (%YOY) NADJ","BD WAGE&SALARY, HRLY.BASIS - PRDG. SECTOR (BDHRWAGEF)(%YOY) NADJ",BD RETAIL SALES EXCL CARS (CAL ADJ) X-12-ARIMA SADJ,BD RETAIL SALES EXCL CARS (CAL ADJ) X-12-ARIMA VOLA,BD RETAIL SALES EXCLUDING CARS INDEX VOLN,BD NEW PASSENGER CAR REGISTRATIONS VOLN,"BD PRODUCTIVITY: OUTPUT PER MAN-HOUR WORKED,M&Q&MFG SCT(B+C)","BD WAGES & SALARIES: PER UNIT OF OUTPUT, M&Q&MFG SCT (B+C) VOLA",BD INDL PROD: INDUSTRY INCL CNSTR (CAL ADJ) VOLA,BD INDL PROD: MANUFACTURING (CAL ADJ) VOLA,BD NEW ORDERS RECD: CNSTR - RESL CNSTR VOLA,BD MANUFACTURING ORDERS SADJ,BD MANUFACTURING ORDERS (CAL ADJ). VOLA,BD INSOLVENCIES - BUSINESS ENTERPRISES VOLN,BD EUROPACE HEDONIC HOUSE PRICE COMPOSITE INDEX NADJ,BD BOP CAPITAL & FINANCIAL ACCOUNT BALANCE (PAN BD M0790) CURN,BD CURRENT ACCOUNT BALANCE CURN,BD BOP: EXPORTS FOB CURA,BD BOP: IMPORTS CIF CURA,BD BOP: VISIBLE TRADE BALANCE CURA,BD EXPORTS OF GOODS (FOB) CURA,BD IMPORTS OF GOODS (CIF) CURA,BD VISIBLE TRADE BALANCE CURA,BD INTERNATIONAL RESERVES CURN,BD TOTAL EXPORTS OF GOODS CURN,BD TOTAL IMPORTS OF GOODS CURN,BD TERMS OF TRADE (PAN BD FROM 1991) NADJ,BD EXPORTS FOB (PAN BD M0790) (%YOY) CURA,BD IMPORTS CIF (PAN BD M0790) (%YOY) CURA
6/15/96,0.001052632,0.001982827,0.10106383,-0.004314995,-0.353775738,-0.003196556,0.00321491,-1.7841E-05,0.002300705,-0.002730375,0.013503185,0.003543382,0.002464628,0,0.028884159,0,0.018604651,0.007314771,0.003984615,0.00122549,0.00122549,-0.00124218,0,-0.001118568,-0.003567182,0.002822201,-0.002232143,-0.007109005,-0.00124533,-0.00124218,-0.001605897,-0.00885813,0.004076433,-0.01,0,0.006535948,0,0,#VALUE!,0.007292099,0,0.001488095,-0.55050548,0,0.081671837,-0.006289308,-0.005769231,-0.06037001,-0.065674902,0.007633588,0.000870322,0.001210654,0.003937008,-0.016511868,0.014900662,0.018154312,-0.023397286,#DIV/0!,-1.723699894,2.531423547,-0.021773935,0.055145631,-0.383211679,-0.01759175,0.040578687,-0.373650108,#DIV/0!,-0.015881747,0.026458975,0.004911788,-1.091979142,-0.256591512
7/15/96,0.026288118,0.002293242,-0.043478261,0.026002167,-1,-0.016099476,0.016303499,0.009223446,0.009946766,-0.021218344,-0.002011061,0.006680027,0.004097614,0,-0.000591017,0,-0.01369863,-0.034356211,0.003171989,0,0.00122399,-0.085605055,0.002624672,-0.003359462,-0.003579952,0,-0.003355705,-0.00477327,0,-0.085605055,-0.000131843,0.033563486,0.005074854,0.03030303,0.009708738,0,0.011363636,0.00877193,#VALUE!,-0.046776868,0.346796657,0.488855869,-0.276075262,0.116649161,0.230189156,0.007383966,0.002901354,0.063212435,-0.036586213,-0.003030303,0.004347826,-0.007255139,-0.009150327,-0.044071354,-0.004893964,-0.004457652,0.10110206,#DIV/0!,-7.67361238,-0.341491068,0.060229133,-0.025027604,0.74556213,0.063908614,-0.009155646,0.806896552,#DIV/0!,0.086853659,0.024601003,0.001424356,-30.20340899,2.782542266
8/15/96,0.004098361,0.002518458,-0.02020202,0.006335797,#DIV/0!,-0.013968338,0.014203233,0.006260229,0.006599472,0.022377622,0.000503778,0.005118969,0.004262265,0,-0.026020106,-0.053333333,-0.027777778,0.028462845,0.004940386,0.00122399,0,0,-0.001308901,-0.002247191,-0.00239521,0,-0.002244669,-0.002398082,0,0,-0.000685672,-0.002543708,0.004291845,0,0,-0.006493506,0.011235955,0,#VALUE!,-0.049464942,-0.255429162,-0.325349301,-0.261613383,-0.107007708,-0.159611938,0.00104712,0.00289296,-0.020467836,-0.251322309,0.012158055,-0.011255411,0.012180268,0.013192612,0.08305891,0.003278689,0.002985075,-0.097476066,#DIV/0!,1.108847334,0.84573142,-0.041988268,-0.01585504,-0.159322034,-0.037434707,-0.024298426,-0.110687023,#DIV/0!,-0.155045538,-0.128123121,0.000153789,-0.429079,0.150587438
9/15/96,0.020408163,0.002702911,0.036082474,0.018887723,1.987705411,0.015987588,-0.015718013,-0.007811334,-0.008683063,0.033515732,0.020896274,0.007356409,0.004876287,0,-0.053126897,-0.031690141,-0.011111111,0.042495479,0.005666126,0.001222494,0,0,0,0.002252252,0.006002401,-0.003752345,0.001124859,0.007211538,0.002493766,0,-0.001029214,-0.0136388,0.010306687,-0.009803922,0.009615385,0.006535948,0.011111111,0.017391304,#VALUE!,-0.041100599,0,0.00147929,-1.709414236,-0.063829488,0.035714286,0.012552301,0.007692308,-0.0039801,0.439338461,0.009009009,-0.003502627,0.006016847,0.0078125,0.015878378,-0.003267974,-0.001488095,0.066055931,#DIV/0!,-0.976754942,-0.659233389,0.042539478,0.030686613,0.106854839,0.03165511,0.038933707,-0.012875536,#DIV/0!,0.100415924,0.098877171,-0.0060431,-0.827292182,-0.87262145
10/15/96,0.009,0.002682625,-0.029850746,0.007209063,0.766287816,0.01447447,-0.014311125,-0.010397256,-0.008872286,-0.020516214,0.009617756,0.004119464,0.003864127,0,0.000641231,-0.074545455,-0.036918138,0.002790452,0.004718393,0.002442002,0,0.184754595,-0.001310616,0.003370787,0.009546539,-0.005649718,0.002247191,0.007159905,0.003731343,0.184754595,-0.000317007,0.00477647,0.011694451,0,0.00952381,0.012987013,0.010989011,0.008547009,#VALUE!,-0.07668484,0.001388889,0.004431315,2.133479099,-0.00141658,-0.217761053,-0.023760331,-0.025763359,0.068931069,-0.12995399,-0.001488095,0.004393673,-0.014354067,-0.015503876,-0.078150981,0.016393443,0.013412817,0.052464948,#DIV/0!,7.525656199,-1.374179147,0.055332303,0.032750279,0.16575592,0.041788428,0.027683997,0.132608696,#DIV/0!,0.168317838,0.12353275,-0.004877791,8.96928577,10.23280859
11/15/96,-0.003964321,0.002568194,-0.005128205,-0.006134969,-0.242793433,-0.010668237,0.01079563,-0.003265467,0.00057445,-0.002027027,0.051294577,0.004195804,0.003043595,0,0.022428709,-0.096267191,-0.023333333,0.070018426,0.007820215,0,-0.001222494,-0.076923315,0,-0.001119821,0,-0.001893939,-0.002242152,0,0,-0.076923315,0.00018498,0.019492189,0.010821446,0.01980198,0.009433962,0.012820513,0.010869565,0.008474576,#VALUE!,-0.060111765,0.682385576,0.645588235,-0.043575726,-0.210952789,-0.373912986,0.013756614,0.014691479,0.035514019,-0.090417532,0.005961252,-0.01399825,0.009708738,0.017060367,-0.007215007,-0.008064516,-0.007352941,-0.130210572,#DIV/0!,0.45580944,-0.410550959,-0.040421793,-0.018738739,-0.1359375,-0.028330996,-0.015111695,-0.105566219,#DIV/0!,-0.068148037,-0.056037785,-0.002242154,-0.179411664,0.152820922
12/15/96,0.000995025,0.002598059,0.06185567,0.004115226,0.357703635,0.026660492,-0.025945339,-0.012176417,-0.01337384,0.05958023,0.06133829,0.006499536,0.005711736,0,0.012535255,-0.010869565,-0.011945392,0.015181866,0.02009684,0,0.003671971,-0.003712392,0.003937008,0.002242152,0.008274232,-0.0056926,0.002247191,0.008293839,0,-0.003712392,-0.000369891,0.052240067,0.006326034,0.048543689,0.009345794,0.012658228,0,0.008403361,#VALUE!,-0.018518049,-0.405605936,-0.392314567,0.680440502,-0.075844972,-0.04091604,-0.010438413,-0.010617761,0.138086643,-0.104085117,0.008888889,-0.000887311,0.003605769,-0.002580645,-0.017805233,-0.004878049,-0.002962963,0.036067194,#DIV/0!,-6.113210177,6.078874387,0.025641026,0.061329416,-0.150090416,0.028002309,0.032688459,-0.002145923,#DIV/0!,-0.065690116,0.00910096,-0.005996914,-0.070876123,-0.13535328
1/15/97,0.008946322,0.002712099,-0.072815534,0.005122951,0.382139665,0.033442876,-0.032406467,-0.015405932,-0.018261858,-0.047923323,-0.076838879,0.010516605,0.011447333,0,-0.02909316,0.004395604,0,0.050714854,-0.001994483,0.006090134,0.008536585,0.413167972,0.005228758,0.003355705,0.008206331,-0.004770992,0.004484305,0.010575793,0.002478315,0.413167972,-0.00237875,0.122975933,0.04327853,0.12962963,0.046296296,0.05625,0.043010753,0.041666667,#VALUE!,0.097116911,0.002773925,0.004411765,0.613549113,0.181818064,0.214285986,0.016877637,0.012682927,-0.231562252,0.141941742,-0.004405286,0.010657194,-0.032335329,-0.01164295,-0.06918239,0.017973856,0.014858841,-0.053409633,#DIV/0!,-1.677435869,-4.225395288,-0.025892857,0.022145329,-0.321276596,-0.01993822,0.039405685,-0.415053763,#DIV/0!,-0.028853451,0.008823229,-0.006027732,-0.329718083,-0.087624282
2/15/97,-0.000985222,0.002756216,0.083769634,0.006116208,0.037152915,0.044643971,-0.042688497,-0.021123658,-0.028393347,0.008053691,0.004268437,0.00209969,0.002895245,0,0.015301243,0.028446389,-0.03626943,0.073932525,0.006671836,0.001210654,0.00120919,-0.23998542,0.00390117,0.001114827,0.004651163,-0.003835091,0.002232143,0.006976744,0,-0.23998542,0.001245198,0.002928342,-0.004171495,0,-0.008849558,0,-0.010309278,0,#VALUE!,0.137474007,0,0,-0.401841537,-0.078221243,-0.060234597,-0.018672199,-0.01734104,-0.080495356,-0.024373377,0.01179941,-0.007029877,0.024752475,0.014397906,0.081478537,0.003210273,0.001464129,0.128463476,#DIV/0!,-0.808475596,-0.833946877,0.038802322,-0.008463101,0.473354232,0.033810888,-0.009944065,0.551470588,#DIV/0!,0.067302226,-0.007783149,-0.004711735,1.051888033,1.218263652
3/15/97,-0.00295858,0.002752138,-0.019323671,-0.001013171,0.055827838,0.012474633,-0.012353896,-0.006325808,-0.010552141,0.0126498,0.000236128,0.001639792,8.74814E-05,0,0.024175824,0.014893617,0.032258065,0.052000245,0.0063279,-0.00120919,0,0,-0.001295337,0.002227171,0.001157407,0.000962464,0.002227171,0,-0.001236094,0,0.000317528,-0.04167505,-0.003723528,-0.040983607,0,-0.00591716,0,-0.008,#VALUE!,0.100584224,0.001383126,0.001464129,-0.728497604,0.083333333,0.062499974,-0.007399577,-0.003921569,0.131313131,0.322989861,0.005830904,-0.020353982,0.012077295,0.012903226,-0.081587652,0.0352,0.033625731,-0.020982143,#DIV/0!,1.654148131,-1.050750983,0.020588235,0.003072721,0.129787234,0.021341463,0.001883239,0.168246445,#DIV/0!,0.038172305,0.031965288,0.002227173,0.30544931,-0.28837666
4/15/97,0.002967359,0.002659689,-0.15270936,0.00811359,-0.052875891,0.008724872,-0.008623718,-0.006287804,-0.009823537,-0.022353715,0.00401322,0.006639382,0.007172848,0,-0.010116493,0,0.024305556,0.002624595,0.004371947,0,-0.001207729,-0.076922836,-0.002594034,0.001111111,-0.002312139,0.003846154,0.002222222,-0.001154734,0.003712871,-0.076922836,0.000925828,-0.02912486,0.004905396,-0.034188034,0,0.005952381,0,0.008064516,#VALUE!,-0.023644163,-0.001381215,-0.004385965,1.168447419,-0.232926842,-0.355838564,0.013844515,0.016732283,0.035714286,0.021390281,0.011594203,0.001806685,-0.002386635,-0.005095541,-0.026810724,0.010819165,0.00990099,0.01869585,#DIV/0!,-0.753826086,7.58041958,-0.036023055,-0.045609258,0.018832392,-0.047489824,-0.039160401,-0.101419878,#DIV/0!,0.052667836,0.035761207,0.003380864,-0.556663694,-0.430223042
5/15/97,-0.000986193,0.002520408,-0.01744186,0.005030181,0.036048399,-0.004616913,0.004627135,-0.007519536,-0.002461788,0.025554808,0.010580767,0.004065775,0.003734584,0,-0.016723444,-0.01048218,-0.016949153,0.031907158,0.004616504,0.003631961,0.00241838,0.08200528,0.00390117,0.002219756,0.003476246,-0.000957854,0.002217295,0.004624277,0.002466091,0.08200528,0.000369989,-0.020971941,0.016271502,-0.017699115,0.017857143,0.029585799,0.010416667,0.016,#VALUE!,-0.007248232,0.001383126,0.001468429,1.090664068,-0.404178179,-0.093614839,-0.006302521,-0.008712488,-0.039272031,-0.165671246,0.017191977,0.001803427,-0.011961722,-0.010243278,0.034128289,-0.013761468,-0.015406162,0.032229185,#DIV/0!,1.458973795,-6.072858147,0.06367713,0.067403709,0.044362292,0.078917379,0.078252364,0.083521445,#DIV/0!,-0.053016662,-0.033883786,-0.002395906,1.359919559,2.170109654
6/15/97,-0.0029615,0.002619355,0.159763314,-0.003003003,-0.064476801,0.013914984,-0.013739965,-0.017377387,-0.015830367,0.044590164,0.016519311,0.00152974,0.001124859,0,-0.011968504,-0.025423729,-0.00862069,0.067083827,0.007561307,0.001206273,0.001206273,-0.001224,0.002590674,0.002214839,0.001154734,0.000958773,0.002212389,-0.002301496,0,-0.001224,-0.000158508,-0.007805159,0.004574565,-0.009009009,0.00877193,0.017241379,0,0,#VALUE!,0.017383564,0,-0.001466276,-0.415728074,0,-0.201188768,0.012684989,0.012695313,-0.027916251,0.176088294,-0.002816901,-0.02070207,0.02905569,0.033635188,-0.033399602,0.020155039,0.018492176,0.134865568,#DIV/0!,0.286267344,-0.834048323,-0.011523328,0.001670565,-0.081415929,-0.003432796,-0.01602661,0.083333333,#DIV/0!,0.094996449,0.064489763,0.004524299,0.110175072,-0.380809678
7/15/97,0.015841584,0.002662131,-0.035714286,0.017068273,-0.17424979,0.037234351,-0.035896838,-0.031589764,-0.025581295,-0.040803515,-0.001373312,0.005390836,0.005877269,0,0.002550207,-0.006521739,-0.033043478,0.172513075,0.001478967,0.003614458,0.008433735,0.459751745,0.002583979,0.002209945,0.010380623,-0.007662835,0.002207506,0.008073818,0.002460025,0.459751745,0.00084551,0.03122064,0.005692168,0.036363636,0,0.011299435,0,0.007874016,#VALUE!,-0.030564436,0.348066298,0.49339207,-0.480451935,0.113753882,0.259356595,-0.014613779,-0.017357763,0.037948718,-0.051715021,0.004237288,-0.019301471,0.012941176,0.013767209,0.026737968,0.001519757,-0.001396648,-0.13183034,#DIV/0!,-4.395651981,2.673606783,0.036110321,0.03102068,0.065510597,0.029941706,0.037185003,-0.015384615,#DIV/0!,0.019347,0.033033046,-0.005819331,-0.225427043,0.500363452
8/15/97,0.006822612,0.002633196,-0.063492063,0.003948667,0.05567338,0.02707682,-0.026324851,-0.005429643,-0.008126784,-0.007198953,-0.001375201,0.00357462,0.003694793,0,0.038155803,0,0.017985612,-0.120052265,0.004012005,0.003601441,0.001194743,0.052631851,0.00128866,0.003307607,0.007990868,-0.004826255,0.003303965,0.009153318,0.002453988,0.052631851,0.000976795,0.004087953,0.008603124,0,0.008695652,0.016759777,0,0.0078125,#VALUE!,-0.00171501,-0.255122951,-0.329400197,-1.575392462,0.044598018,-0.407100573,-0.020127119,-0.022571148,-0.081027668,-0.25452061,-0.00281294,0.032802249,-0.032520325,-0.033333333,-0.022035256,0.009104704,0.008391608,0.008362676,#DIV/0!,-1.389049729,1.674333818,-0.008232711,0.003235199,-0.072332731,-0.013377926,-0.004740741,-0.0703125,#DIV/0!,-0.15264841,-0.131284699,-0.005796295,0.222212396,0.149863104
9/15/97,0.017424976,0.00241852,-0.011299435,0.019665683,-0.056981086,-0.028265478,0.029061696,0.025203777,0.028179233,-0.013183916,0.003672252,0.002582369,0.002225837,0,0.013782542,0.01750547,-0.010600707,0.067050691,0.005887181,0,-0.002386635,-0.100000082,-0.003861004,0,-0.00792752,0.007759457,-0.001097695,-0.006802721,0.00122399,-0.100000082,-0.000105496,-0.014629495,0.007182941,-0.01754386,0.00862069,0.021978022,0,0.007751938,#VALUE!,-0.057554362,0,0,1.524342224,0,-0.167898113,0.010810811,0.013052209,0.070967742,0.140917311,0,-0.011796733,0.008403361,0.011494253,-0.016386727,0.021052632,0.020804438,0.022697512,#DIV/0!,-1.739059463,-0.966391824,0.068622025,-0.007739439,0.530214425,0.06232073,-0.001190831,0.510504202,#DIV/0!,0.189650139,0.11233516,0.005744105,0.2186957,-0.255337996
10/15/97,-0.002854424,0.001991295,-0.16,0.004821601,-0.242115098,-0.017564468,0.017899564,0.006986025,0.013696658,0.018704075,0.002058084,0.001687539,0.001195866,0,0.080664653,0.023655914,-0.005357143,-0.105856666,0.002502008,0.001196172,-0.001196172,-0.055555379,0,0.001098901,0,0.000962464,0,-0.002283105,-0.001222494,-0.055555379,0.000369276,-0.004133844,0.004680187,0,0.008547009,0.010752688,0,0.007692308,#VALUE!,-0.07073635,0.001375516,0.001466276,0.448740373,-0.001386515,-0.402647342,0.020320856,0.016848365,0.080321285,0.111297225,0.002820874,-0.009182736,0.01547619,0.012626263,0.029154519,-0.00736377,-0.006793478,0.023900982,#DIV/0!,-2.944228104,14.17578728,-0.033143449,0.033149171,-0.292993631,-0.040255277,0.031892697,-0.376912378,#DIV/0!,0.039048637,0.096912075,0.002288324,-0.49259951,0.033690249
11/15/97,0.001908397,0.001606784,0.027210884,0,0.158438616,-0.013722029,0.013886993,0.004834302,0.016261263,0.009836066,0.043815609,0.003901401,0.003668629,0,0.045009785,0.008403361,-0.001795332,0.059677463,0.00525353,0.001194743,0,0.060119139,0,0.001097695,-0.002283105,0.003846154,0,-0.003432494,0,0.060119139,-0.000105469,0.007308134,-0.001996451,0.008928571,-0.008474576,0.005319149,0,-0.007633588,#VALUE!,-0.023828972,0.673076923,0.623718887,-0.131113274,-0.575433063,-3.025620161,-0.011530398,-0.012670565,-0.024163569,-0.187377838,0.007032349,0.007414272,0.003516999,0.003740648,-0.100768919,-0.007418398,-0.008207934,-0.043768237,#DIV/0!,-1.512062525,-0.896580187,-0.004284949,-0.019502988,0.082882883,0.00741688,-0.014442519,0.176339286,#DIV/0!,-0.042011068,-0.062061583,0.003444319,0.418620331,0.005405678
12/15/97,0.002857143,0.00133836,-0.039735099,0.009596929,0.043406173,0.026786745,-0.026069505,-0.009037223,0.003522869,0.018181818,0.016615654,0.006270977,0.006290377,0,-0.002140182,0.03125,-0.043165468,0.076118609,0.013736859,0.001193317,0.00239521,-0.059010558,0.00129199,-0.001096491,-0.001144165,0,-0.001098901,0,-0.00122399,-0.059010558,-0.000975687,0.046399956,-0.001778173,0.044247788,0,0,-0.010309278,0,#VALUE!,0.00055344,-0.401477833,-0.384129847,-0.314815007,1.691817827,-1.493675971,-0.005302227,-0.006910168,0.196190476,0.05687321,0.008379888,-0.019319227,0.004672897,0.01242236,0.055805581,0.019431988,0.019310345,0.002615519,#DIV/0!,0.905680409,-38.80318775,0.053254438,-0.010907924,0.386023295,0.036557502,-0.01084408,0.34345351,#DIV/0!,-0.001888215,-0.033128529,-0.001098905,0.069050451,-0.346382122
1/15/98,-0.01994302,0.001012968,-0.048275862,-0.016159696,-0.641505036,0.021140223,-0.020730915,-0.010673183,-0.00532166,-0.026785714,-0.04688172,-0.000351093,-0.000168947,0,-0.042359249,0.01010101,-0.037593985,0.044873756,0.002264635,-0.00476758,0,-0.416743723,-0.001290323,0,-0.002290951,0.001915709,0.00110011,0,-0.00122549,-0.416743723,0.001240597,0.066828816,-0.003785348,0.06779661,0,0,0,0,#VALUE!,0.113287063,0.004115226,0.001464129,2.748912246,0.121887758,-0.668130179,0.00533049,0.008946322,-0.242038217,-0.01249264,0.022160665,-0.00750469,0.006976744,0.011042945,0.002557545,0.014662757,0.01217862,-0.034782609,#DIV/0!,-1.659898202,-1.784973583,-0.014044944,0.125527084,-0.530612245,0.004408523,0.115851852,-0.526836158,#DIV/0!,-0.070346838,0.056059014,0.001100114,0.194254809,0.888815561
2/15/98,0.000968992,0.000665902,-0.007246377,0.006763285,0.118749019,-0.001816981,0.001809883,-0.004491719,-0.01282871,0.020969856,0.008799639,0.004917025,0.00718148,0,-0.016517357,-0.01,-0.025390625,0.06067021,0.004787217,0.001197605,0.002389486,0.098671011,0.003875969,-0.001097695,-0.006888634,0.005736138,0,-0.004592423,0,0.098671011,0.0014236,-0.000692317,-0.006481895,0,-0.008547009,0,-0.010416667,-0.007692308,#VALUE!,0.164222848,0,0,0.036142341,0,0,0.005302227,0.008866995,-0.06407563,0.071099883,-0.012195122,0.007561437,-0.003464203,-0.002427184,0.026785714,-0.00867052,-0.00802139,0.018918919,#DIV/0!,-2.00480233,-0.870895398,-0.002849003,-0.064553314,0.544757033,-0.003901487,-0.066914498,0.704477612,#DIV/0!,0.053930703,-0.040102636,0.00461361,-0.244803615,-0.395064283
3/15/98,-0.001936108,0.000233195,-0.291970803,0.004798464,0.055755065,0.007777594,-0.007668606,-0.005302867,-0.011926108,-0.014762516,0.005367927,0.005329838,0.005620334,0,0.00284657,0.01010101,-0.018036072,0.083358104,0.009621653,0,-0.001191895,-0.090909159,-0.002574003,0,-0.004624277,0.004752852,0,-0.005767013,-0.001226994,-0.090909159,0.002132365,-0.040761977,-0.004949381,-0.03968254,-0.00862069,0,-0.010526316,-0.007751938,#VALUE!,0.132545515,0.00136612,0.001461988,0.355241012,-0.00138093,-0.001461619,0.018987342,0.021484375,0.168350168,0.555120625,0.010973937,-0.015947467,0.013904983,0.013381995,-0.008281573,0.018950437,0.020215633,0.139257294,#DIV/0!,-1.86787538,-3.817358278,-0.022857143,-0.038200863,0.05794702,-0.022031824,-0.019066591,-0.04028021,#DIV/0!,0.083293575,0.06549381,0.005800459,-0.362951278,-0.224235446
4/15/98,-0.002909796,-0.000344593,-0.030927835,-0.004775549,-0.30207068,-0.00831965,0.008359325,0.009019653,0.003490061,-0.005211726,0.016017798,0.008951851,0.008341675,0,0.031223389,-0.02,0,0.000979931,0.008496006,0.001196172,0.001193317,0.20145165,0.001290323,-0.001098901,-0.004645761,0.003784295,0,-0.003480278,0,0.20145165,0.001943941,-0.04394119,-0.010626272,-0.05785124,-0.017391304,-0.015873016,-0.010638298,-0.015625,#VALUE!,0.052449427,0.008185539,0.023357664,0.147225648,0.780236249,19.08808542,-0.023809524,-0.031548757,-0.018251681,-0.313433726,-0.008141113,0.015252622,-0.010285714,-0.008403361,-0.061377871,-0.001430615,-0.002642008,-0.059371362,#DIV/0!,-5.049285983,-1.381235101,0.052365763,0.097373479,-0.164319249,0.059574468,0.076588338,-0.047445255,#DIV/0!,-0.003643028,0.050240846,0.003492436,1.445539597,1.625667088
5/15/98,0.003891051,-0.000897616,-0.191489362,-0.002879079,0.358482216,-0.020752842,0.021182225,0.02721207,0.025701137,0.003929273,-0.000656886,-0.00034456,0.000330907,0,-0.001651528,0.006122449,0.012244898,0.090398246,0.00502017,0.004778973,0.001191895,-0.085544869,0.003865979,-0.00220022,-0.007001167,0.004712535,-0.002197802,-0.004656577,0,-0.085544869,0.001835295,-0.050133049,-0.013482633,-0.043859649,-0.008849558,-0.02688172,-0.010752688,-0.015873016,#VALUE!,0.031241009,0.00135318,0.004279601,0.184992695,-0.00138093,0.098386779,0.008483563,0.008884501,-0.022504892,0.065537063,0.012311902,-0.004694836,0.006928406,0.006053269,0.055160142,-0.012893983,-0.014569536,-0.039191419,#DIV/0!,-1.6036505,-0.782520548,-0.03409952,-0.100116754,0.387640449,-0.037562013,-0.094853139,0.369731801,#DIV/0!,-0.073220948,-0.129353593,0.002470276,-0.632284717,-0.924857926
6/15/98,-0.006782946,-0.001369838,-0.144736842,-0.005774783,-0.208181095,0.010145418,-0.010033964,-0.00221144,0.003296022,0.016960209,0.015556529,0.004911676,0.005623553,0,-0.018196857,-0.006085193,-0.032258065,0.058950279,0.001028503,0,0.001190476,-0.001205064,0.001283697,-0.001102536,-0.004700353,0.003752345,-0.001101322,-0.010526316,-0.001228501,-0.001205064,0.001570228,-0.029458568,-0.017141533,-0.036697248,-0.017857143,-0.033149171,-0.010869565,-0.016129032,#VALUE!,-0.001010577,0,-0.004261364,0.184544982,0,-0.089573893,-0.015772871,-0.014677104,-0.049049049,0.07730452,-0.009459459,0.016037736,-0.005733945,-0.008423586,0.012647555,-0.002902758,0.001344086,-0.064834693,#DIV/0!,-0.287935617,4.015149262,0.000523013,0.069737269,-0.287449393,0.010554737,0.080976481,-0.32027972,#DIV/0!,0.065688039,0.106294382,0.009525265,0.200291606,6.353534636
