Name,AU MELBOURNE/WESTPAC CONSUMER SENTIMENT INDEX (JAN EFFECT) SADJ,AU MELBOURNE/WESTPAC CONSUMER SENTIMENT INDEX NADJ,AU NAB BUSINESS SURVEY: CAPACITY UTILISATION SADJ,AU OFFICIAL RESERVE ASSETS CURN,AU AUSTRALIAN $ TO US $ (MTH.AVG.) NADJ,AU AUSTRALIAN $ EFFECTIVE EXCHANGE RATE INDEX NADJ,"AU JP MORGAN TRADE WEIGHTED INDEX AUSTRALIA,REAL,BROAD BASI NADJ",AU MONEY SUPPLY - M1 CURA,AU MONEY SUPPLY - M3 (SEE AUM3...OB) CURA,AU MONEY SUPPLY - BROAD MONEY (SEE AUM6...OB) CURA,AU RBA CASH RATE TARGET NADJ,AU INTERBANK RATE - 3 MONTH (EP) NADJ,AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP) NADJ,AU S&P/ASX 200 (METHODOLOGY BREAK MARCH 2000) NADJ,"AU FIN.INTERMEDIARIES: LENDING-LOAN & ADV,PRIV.SECTOR,BANKS CURN",AU FIN. INTERMEDIARIES: NARROW CREDIT EXCL SECURITISATIONS CURA,AU INFLATION RATE (DS CALCULATED QUARTERLY) NADJ,AU EMPLOYED PERSONS (LFS) VOLA,AU UNEMPLOYMENT LEVEL VOLA,AU UNEMPLOYMENT RATE (LABOUR FORCE SURVEY ESTIMATE) SADJ,AU UNEMPLOYMENT RATE (LABOUR FORCE SURVEY ESTIMATE) NADJ,AU JOB ADVERTISEMENTS VOLA,AU PARTICIPATION RATE (SEASONALLY ADJUSTED) SADJ,AU RETAIL SALES CURA,AU RETAIL SALES (TREND) TRND,AU HOUSING FINANCE: ALL LENDERS-OWNER OCCUPIED HOUSING(NUMBER),AU HOUSE FIN: ALL LENDERS - INVESTMENT HOUSING CURA,AU NEW MOTOR VEHICLES SALES (SA) VOLA,AU BUILDING APPROVALS: NEW HOUSES CURN,AU BUILDING APPROVALS: NEW DWELLING UNITS VOLA,AU NEW BANKRUPTCIES VOLN,AU COMMONWEALTH CASH BALANCE CURN,AU BALANCE OF TRADE IN GOODS & SERVICES (BOP BASIS) CURN,AU EXPORTS OF GOODS & SERVICES (BOP BASIS) CURA,AU IMPORTS OF GOODS & SERVICES (BOP BASIS) CURA,AU MERCHANDISE EXPORTS FOB CURN,AU MERCHANDISE IMPORTS FOB CURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Name,AU POPULATION (MID-YEAR) VOLN
10/15/80,109.58,109.58,NA,6094,0.8512,86.2,117.07077,16.797,63.172,88.636,8.92,NA,11.9,732,31.668,67.854,9.24,6304.908969,405.367751,6.040999,5.7,NA,61.12927,NA,NA,23347,0,NA,364521,NA,NA,-750,-337,1863,2154,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/80,106.52,106.52,NA,5981,0.8561,86.8,118.24551,17.219,63.929,90.201,9.83,NA,12.42,733,31.868,68.781,9.24,6327.145912,393.460493,5.854539,5.4,NA,61.112972,NA,NA,23292,0,NA,345571,NA,NA,-12,-32,1919,1995,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/80,109.98,109.98,NA,5430,0.8555,87.1,119.49796,17.202,64.451,91.239,9.43,NA,12.6,714,32.149,69.738,9.24,6349.591857,407.924355,6.036602,6.3,NA,61.325566,NA,NA,23482,0,NA,330444,NA,NA,-957,-124,1867,2120,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/81,111.5727668,113.44,NA,5586,0.8465,87.5,119.65336,17.059,64.879,91.966,9.62,NA,13.1,657,32.043,70.851,9.45,6354.10353,399.056927,5.909188,6.5,NA,61.187097,NA,NA,23050,0,NA,279833,NA,NA,-208,-65,1996,1906,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/81,112.51,112.51,NA,5172,0.8605,88.2,121.52943,17.08,65.391,92.812,10.35,NA,13.1,652,32.327,71.649,9.45,6370.731916,378.822068,5.61255,6.3,NA,61.04341,NA,NA,22466,0,NA,325146,NA,NA,-121,-309,1873,2156,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/81,111.58,111.58,NA,5153,0.8596,88.8,122.46485,17.233,65.984,93.698,11.11,NA,13.1,708,32.737,72.658,9.45,6374.70219,388.28292,5.741295,6,NA,61.041566,NA,NA,22001,0,NA,377351,NA,NA,-94,-527,1829,2287,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/81,106.69,106.69,NA,5762,0.8664,89.5,123.34766,17.409,66.724,94.896,11.71,NA,13.1,706,33.863,73.92,8.4,6402.655043,375.939667,5.545982,5.6,NA,61.103602,NA,NA,22567,0,NA,372622,NA,NA,1466,-191,1991,2264,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/81,101.8,101.8,NA,5858,0.8767,90.8,124.86495,17.579,67.514,96.195,12.07,NA,13.1,713,34.796,75.262,8.4,6402.681814,378.154185,5.576808,5.6,NA,61.032616,NA,NA,20877,0,NA,370768,NA,NA,1307,-165,1957,2094,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/81,100.68,100.68,NA,5709,0.8766,92.9,128.08101,17.751,68.36,97.57,13.04,NA,13.1,700,34.684,76.258,8.4,6418.643625,363.580126,5.360781,5.2,NA,60.947609,NA,NA,21040,0,NA,391968,NA,NA,706,-363,1956,2339,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/81,95,95,NA,4996,0.8748,94.2,131.7677,17.974,68.861,98.918,13.41,NA,13.9,633,35.375,77.603,9.02,6416.491478,396.433103,5.818839,5.6,NA,61.120486,NA,NA,21386,0,NA,376293,NA,NA,-1231,-665,1772,2357,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/81,92.44,92.44,NA,4696,0.8779,94.4,133.11493,18.012,69.386,100.431,13.04,NA,15,629,35.537,78.625,9.02,6431.87769,398.875323,5.839405,5.6,NA,61.177429,NA,NA,20892,0,NA,362453,NA,NA,-237,-398,1939,2259,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/81,95.26,95.26,NA,4495,0.8705,93.8,132.53568,18.056,69.954,101.746,12.91,NA,15,575,36.036,79.644,9.02,6456.290099,396.66872,5.788284,5.7,NA,61.27339,NA,NA,19777,0,NA,369583,NA,NA,-896,-442,1932,2216,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/81,98.08,98.08,NA,4527,0.874,93,131.41171,18.019,70.67,102.78,12.07,NA,15,550,36.466,80.748,11.03,6427.626186,400.199731,5.861305,5.5,NA,60.937682,NA,NA,19319,0,NA,372246,NA,NA,-847,-714,1797,2535,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/81,98.3,98.3,NA,4156,0.8728,91.2,129.66174,18.097,71.254,103.932,12.77,NA,15,594,36.718,81.728,11.03,6415.399056,409.186189,5.995766,5.5,NA,60.798493,NA,NA,19021,0,NA,336713,NA,NA,254,-532,1847,2376,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/81,95.42,95.42,NA,4360,0.8813,90.5,128.42294,18.075,71.699,105.24,12.78,NA,15,596,37.275,83.029,11.03,6428.216457,411.210026,6.012347,6.3,NA,60.820452,NA,NA,19160,0,NA,328211,NA,NA,-1406,-215,1820,2263,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/82,90.588568,92.54,NA,3912,0.8973,90.1,128.31392,18.121,72.252,106.415,13.25,NA,15,549,37.462,84.556,10.79,6463.797951,410.868298,5.976556,6.5,NA,61.021267,NA,NA,19534,0,NA,257040,NA,NA,34,-540,1919,2500,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/82,92.19,92.19,NA,3942,0.922,89.2,129.33266,18.192,72.88,107.77,13.41,NA,15.1,491,37.573,85.638,10.79,6448.387586,433.718374,6.302117,7.1,NA,60.978391,NA,NA,18277,0,NA,271420,NA,NA,-108,-497,2061,2627,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/82,91.84,91.84,NA,4065,0.9428,88.8,128.85562,18.272,73.467,108.726,14.85,NA,15.15,462,38.198,86.744,10.79,6441.421216,434.351618,6.317132,6.7,NA,60.810969,NA,NA,18395,0,NA,350343,NA,NA,39,-586,2109,2734,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/82,93.58,93.58,NA,5204,0.9502,88.2,129.25697,17.953,74.505,110.231,17.05,NA,15.2,504,39.324,88.472,10.92,6451.047573,435.596831,6.325241,6.4,NA,60.803907,3520.3,3524.8,17591,0,NA,304609,NA,NA,1480,-484,2069,2697,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/82,93.01,93.01,NA,6301,0.9436,88,128.57835,18.049,75.829,112.041,15.4,NA,16.4,505,39.422,89.015,10.92,6430.535497,452.746402,6.577479,6.6,NA,60.675245,3527.7,3534.5,17314,0,NA,325583,NA,NA,1525,-241,2277,2567,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/82,92.44,92.44,NA,6517,0.9685,88.2,130.14081,18.052,76.033,112.932,17.44,NA,16.4,473,39.113,89.751,10.92,6418.770289,464.848791,6.752971,6.6,NA,60.579513,3562.3,3547.5,17414,0,NA,306033,NA,NA,782,-535,2078,2556,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/82,80.24,80.24,NA,6770,0.9893,86.1,129.66876,17.932,76.435,114.341,16.49,NA,16.4,465,39.655,90.938,12.41,6417.753,473.644388,6.87298,6.6,NA,60.554354,3556.4,3560.6,17242,0,NA,307539,NA,NA,-1048,-450,2232,2637,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/82,84.58,84.58,NA,6711,1.0211,84.1,127.34797,17.959,76.892,115.166,19.93,NA,16.5,483,40.113,91.858,12.41,6414.417106,482.964947,7.002149,6.7,NA,60.513507,3578.3,3573.1,17307,0,NA,299374,NA,NA,-227,-675,2013,2528,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/82,82.73,82.73,NA,8396,1.0428,83.8,126.13667,17.975,77.729,116.496,15.89,NA,15.2,503,40.191,92.764,12.41,6398.629167,511.827745,7.406569,7.3,NA,60.533472,3580.4,3586,17437,0,NA,296189,NA,NA,-685,-359,2181,2400,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/82,80.88,80.88,NA,8888,1.0592,83.9,126.41636,17.919,78.019,117.775,15.65,NA,14.55,505,40.466,93.401,11.26,6400.588412,577.92634,8.281509,7.8,NA,61.052374,3595.1,3605,17872,0,NA,273431,NA,NA,-1005,-365,2211,2636,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/82,75.5,75.5,NA,9395,1.0608,83.5,126.96407,17.925,78.92,119.09,14.21,NA,14.6,484,40.66,94.1,11.26,6344.122688,602.701252,8.675925,8,NA,60.70204,3651.9,3637.1,18108,0,NA,307045,NA,NA,62,-357,2158,2449,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/82,81.69,81.69,NA,10094,1.0335,83.4,127.09718,18.082,79.968,120.44,11.8,NA,14,485,40.586,94.395,11.26,6293.892971,651.523082,9.38062,9.6,NA,60.610739,3648.7,3680.9,18588,0,NA,278266,NA,NA,-1834,10,2219,2469,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/83,85.759982,87.88,NA,10850,1.0176,83.6,128.28098,18.399,80.311,121.938,11.96,NA,13,537,40.596,95.169,11.36,6289.825159,644.2834,9.29151,10.1,NA,60.407315,3697.6,3729.8,19399,0,NA,230795,NA,NA,-303,-390,1961,2311,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/83,92.68,92.68,NA,9979,1.0345,82.4,128.01413,18.503,81.306,123.491,12.71,NA,13.6,499,41.173,97.732,11.36,6287.647902,671.308131,9.646679,10.7,NA,60.522798,3821.6,3774.2,21841,0,NA,294111,NA,NA,-664,-320,2042,2376,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/83,97.48,97.48,NA,10365,1.1324,76.1,119.17269,18.76,82.957,125.206,17.54,NA,14.4,513,42.384,99.779,11.36,6254.30811,690.451022,9.942044,10.4,NA,60.295693,3822.4,3808.5,20814,0,NA,356843,NA,NA,-595,-366,2121,2502,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/83,99.3,99.3,NA,11404,1.152,76.2,117.94714,18.713,83.633,126.476,12.72,NA,14.1,592,43.142,100.147,11.11,6231.665467,702.980919,10.137228,10.2,NA,60.112853,3888.2,3831.9,21072,0,NA,339038,NA,NA,1298,-63,2222,2439,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/83,97.27,97.27,NA,11124,1.1374,77.6,119.36343,18.904,84.747,128.211,12.3,NA,13.1,620,43.28,100.676,11.11,6261.862129,719.068978,10.300474,10.3,NA,60.417888,3791.8,3848.9,22831,0,NA,399580,NA,NA,717,-173,2198,2356,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/83,95.24,95.24,NA,10748,1.1398,77.7,120.87207,19.102,85.78,129.775,11.85,NA,14.7,605,43.493,101.283,11.11,6269.329605,710.438677,10.178542,10,NA,60.31277,3841.6,3865,21702,0,NA,372769,NA,NA,-187,-409,2154,2496,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/83,98.3,98.3,NA,10868,1.142,78.8,121.63183,19.205,86.624,130.743,10.85,NA,14.8,672,43.879,101.599,9.2,6275.745953,731.170974,10.434989,9.8,NA,60.459845,3870.6,3885,21532,0,NA,369813,10725,NA,-1613,-345,2182,2512,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/83,100.72,100.72,NA,11169,1.1373,79.6,123.71149,19.427,87.437,132.109,10.91,NA,14.7,701,43.893,102.108,9.2,6281.14851,713.885532,10.205605,9.9,NA,60.269664,3940.9,3911.8,22806,0,NA,423599,11538,NA,-518,-520,2186,2491,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/83,103.58,103.58,NA,10672,1.1272,80.4,124.97015,19.611,88.324,133.113,10.9,NA,14.15,718,44.229,102.656,9.2,6314.999271,726.182059,10.313356,10.2,NA,60.578823,3952.3,3942,23461,0,NA,432703,12046,NA,-2118,-266,2317,2463,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/83,106.44,106.44,NA,11621,1.094,81.7,127.53991,19.677,89.086,133.132,10.66,NA,13.4,688,44.902,102.942,8.63,6315.099209,700.713301,9.987629,9.3,NA,60.282165,3972.8,3970.7,24749,0,NA,420676,12556,NA,-1569,-167,2342,2560,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/83,113.16,113.16,NA,12009,1.0917,82,129.32101,20.036,90.109,134.71,10.28,NA,13.2,744,45.195,104.487,8.63,6352.653821,678.265673,9.646899,8.9,NA,60.334813,3981,3996.1,26223,0,NA,453270,11966,NA,-498,-165,2384,2477,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/83,118.83,118.83,NA,13350,1.1099,81.1,128.66106,20.853,91.36,137.163,5.46,NA,13.5,775,45.457,106.216,8.63,6377.354911,664.092977,9.431199,9.7,NA,60.347813,4020,4018.9,27407,0,NA,420929,13080,NA,-1563,239,2523,2600,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/84,122.1751706,124.5,NA,12796,1.1032,83.5,130.41525,20.719,92.251,138.395,9,NA,13.5,766,45.681,107.184,5.83,6371.657409,667.933063,9.488238,10.3,NA,60.225915,4039.3,4040.5,27654,0,NA,350586,12455,NA,-226,-382,2389,2684,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/84,120.98,120.98,NA,12373,1.0695,84.2,133.11673,20.923,93.664,139.867,9.74,NA,14,738,46.137,107.997,5.83,6390.370338,660.846538,9.372092,10.4,NA,60.23623,4059.2,4061.8,27569,0,NA,435266,13270,NA,-1013,-324,2362,2715,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/84,120.8,120.8,NA,12241,1.0511,82.9,133.20486,20.584,94.326,141.67,12.37,NA,14.1,751,47.166,109.81,5.83,6446.111573,653.174277,9.200563,9.7,NA,60.557185,4103.2,4083.1,28259,0,NA,473375,13576,NA,-865,-317,2456,2907,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/84,120.62,120.62,NA,12217,1.082,82.6,130.58594,20.81,94.975,143.667,15.06,NA,13.9,756,48.515,111.639,4,6452.756233,666.410916,9.360799,9.4,NA,60.63841,4096,4102.6,28440,0,NA,427463,13463,NA,1136,-13,2390,2580,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/84,118.05,118.05,NA,12297,1.1039,81.6,130.66122,20.844,95.622,144.196,14.02,NA,14.15,655,48.417,112.332,4,6477.623694,634.107372,8.916358,8.9,NA,60.486876,4122.7,4120.6,27467,0,NA,561757,14222,NA,605,-497,2541,3022,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/84,115.48,115.48,NA,12417,1.1327,79.2,128.18263,21.012,96.505,146.076,12.41,NA,13.75,659,49.15,115.138,4,6499.664056,649.026935,9.078962,8.9,NA,60.712681,4097,4139.1,28993,0,NA,488473,13171,NA,283,-369,2679,3058,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/84,116.74,116.74,NA,12632,1.1973,78.7,125.21935,21.342,97.693,146.242,12.16,NA,13.15,682,49.66,115.006,3.65,6509.681335,631.968604,8.849056,8.4,NA,60.56492,4222.7,4159.8,27862,0,NA,508914,13615,NA,-1888,-661,2846,3371,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/84,118.16,118.16,NA,12618,1.181,80.2,128.45529,21.43,98.993,147.738,11.62,NA,12.8,733,50.441,116.505,3.65,6506.544541,629.007537,8.815121,8.5,NA,60.425481,4160.1,4183.6,27518,0,NA,558587,13814,NA,-124,-608,2831,3176,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/84,117.92,117.92,NA,12431,1.2019,80.3,128.29448,21.592,99.962,149.099,11.25,NA,13.1,739,51.206,118.748,3.65,6536.418195,624.453252,8.720353,8.6,NA,60.552009,4192.6,4211,27100,0,NA,468590,12817,NA,-1752,-631,2857,3399,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/84,117.68,117.68,NA,12024,1.196,82,130.57973,21.694,101.053,150.546,11.02,NA,13.2,754,52.716,121.104,2.47,6532.58749,620.647762,8.676462,8.1,NA,60.394016,4243.3,4240.7,26994,0,NA,521745,13256,NA,-2118,-492,2723,3153,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/84,116.04,116.04,NA,12066,1.1641,83.5,132.49936,21.981,102.636,153.017,11.46,NA,13.25,750,53.28,123.086,2.47,6548.372895,621.604908,8.669551,8,NA,60.442128,4288.3,4270.7,27750,0,NA,529689,13486,NA,-655,-532,2851,3296,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/84,114.4,114.4,NA,12058,1.1898,81.3,132.39053,22.325,104.12,154.499,11.89,NA,13.4,726,54.327,125.03,2.47,6552.155201,608.181655,8.493758,8.6,NA,60.26715,4301.4,4303.3,26260,0,NA,424315,13478,NA,-1286,-130,2703,3211,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/85,112.2944862,114.76,NA,11918,1.2265,80.8,129.97719,22.538,105.845,156.303,11.34,NA,13.1,773,55.107,126.959,4.41,6563.772888,612.047294,8.529301,9.3,NA,60.296788,4342.6,4340.5,27002,138.95,NA,437716,13586,NA,-1336,-748,2764,3330,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/85,112.39,112.39,NA,13115,1.3572,72.3,120.59625,22.953,107.4,158.125,11.76,NA,13.7,792,55.812,128.766,4.41,6624.356031,605.55105,8.375641,9.3,NA,60.650277,4379.9,4384,26867,142.1,NA,454347,13248,NA,-1026,-326,2953,3341,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/85,110.02,110.02,NA,13130,1.4336,69.2,113.63567,23.014,108.579,158.92,13.76,NA,13.8,830,57.482,130.819,4.41,6598.901646,625.29641,8.655582,9.2,NA,60.500791,4406.1,4431.6,26531,165.91,NA,503484,13610,NA,-788,273,3299,3292,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/85,99.36,99.36,NA,13988,1.5152,64.2,105.01889,23.571,110.029,161.148,15.21,NA,13.95,875,59.057,132.727,6.59,6606.810921,606.003551,8.401763,8.5,NA,60.317239,4478,4483.1,26406,170.69,NA,511259,14611,NA,1455,-220,3240,3644,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/85,98.67,98.67,NA,14041,1.4767,64.8,109.11314,23.66,111.434,163.343,15.76,NA,13.8,874,60.125,135.169,6.59,6644.358322,606.195928,8.360684,8.4,NA,60.544644,4575.9,4535.5,27925,217.61,NA,590554,13231,NA,1162,-340,3417,3807,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/85,97.98,97.98,NA,13517,1.5027,65,106.70864,23.872,111.727,164.861,19.16,NA,13.5,861,62.085,137.806,6.59,6657.782722,623.129682,8.558401,8.4,NA,60.708964,4577.1,4586.1,26529,152.9,NA,516899,13599,NA,1603,-486,3364,3894,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/85,100.58,100.58,NA,12499,1.432,68.5,109.49503,23.483,114.499,167.594,15.48,NA,13.4,936,63.76,140.383,7.59,6684.53803,601.132688,8.25089,7.8,NA,60.65196,4648.7,4635.3,27414,192.95,NA,581733,13094,NA,-2032,-796,3396,3935,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/85,106.9,106.9,NA,12774,1.4131,66.4,109.83515,23.739,115.605,170.018,16.5,NA,13.95,938,64.239,142.759,7.59,6725.698104,596.388734,8.145065,7.9,NA,60.858541,4654.2,4684.2,27631,177.47,NA,568516,13608,NA,831,-910,3285,3913,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/85,107.32,107.32,NA,12505,1.4503,64.8,107.86693,23.976,117.056,173.127,16.41,NA,13.8,987,64.838,145.585,7.59,6770.166463,592.321436,8.045126,8,NA,61.096699,4719.8,4733.8,26012,198.34,NA,528827,12864,NA,-2061,-936,3129,3907,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/85,107.74,107.74,NA,12775,1.4226,63.4,105.23354,24.433,117.794,175.187,16.09,NA,14.55,1027,66.587,148.892,8.29,6754.083342,573.928652,7.831983,7.3,NA,60.695962,4788.8,4779.4,23354,157.54,NA,603392,13861,NA,-2350,-708,3277,3890,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/85,94.72,94.72,NA,12636,1.4762,60.9,100.49175,24.216,118.761,177.116,18.12,NA,15.05,991,67.785,151.709,8.29,6853.53452,591.311221,7.942558,7.3,NA,61.547634,4832.6,4814.3,23448,150.47,NA,520993,12147,NA,86,-621,3265,3946,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/85,102.76,102.76,NA,12216,1.4675,60.7,101.48822,23.896,119.343,177.974,19.34,NA,14.85,1004,69.215,153.913,8.29,6820.951278,573.924206,7.761107,7.9,NA,61.018849,4875.2,4839.3,23048,129.93,NA,450228,11770,NA,-2180,-374,3447,4199,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/86,102.8273678,105.46,NA,12133,1.429,62.7,104.35733,23.77,119.576,178.583,18.9,NA,14.1,1075,69.587,155.554,9.23,6870.350553,580.090595,7.78599,8.5,NA,61.36292,4860.9,4860.4,20940,124.49,NA,430688,12028,NA,-503,-996,3211,4064,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/86,104.51,104.51,NA,12925,1.4293,59.9,102.16766,23.836,120.085,180.736,18.58,NA,13.7,1050,70.634,158.667,9.23,6890.399947,598.097513,7.986883,8.8,NA,61.561957,4880.3,4885.1,19964,149.8,NA,447720,10848,NA,-287,-416,3311,3790,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/86,103.56,103.56,NA,12811,1.4134,61.1,102.10923,24.309,121.574,183.675,17.24,15.5,12.6,1137,71.466,160.659,9.23,6899.352824,592.588248,7.909676,8.4,NA,61.475162,4826.9,4919.7,19628,132.28,NA,405415,10411,NA,-1452,-506,3180,4055,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/86,94.64,94.64,NA,12553,1.3832,61.4,103.44621,24.604,123.769,187.605,17.1,15.37,12.25,1211,73.75,163.773,8.51,6970.003632,597.978973,7.901432,8,NA,61.992841,4959.6,4967.8,21251,135.62,NA,460179,10143,NA,2512,-723,3186,4028,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/86,95.12,95.12,NA,12504,1.3757,60.7,103.11893,24.707,124.819,189.766,15.11,14.25,12.65,1241,73.961,165.911,8.51,6963.181557,592.116156,7.837099,7.8,NA,61.783499,5121.2,5024.8,21764,128.75,NA,488815,9835,NA,381,-466,3186,3762,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/86,91.8,91.8,NA,13024,1.4511,56.3,98.53056,25.51,125.719,191.767,15.43,13.87,12.95,1180,74.272,167.926,8.51,7002.738417,579.800164,7.646518,7.4,NA,61.899971,5060.9,5080.2,22503,136.67,NA,480084,11099,NA,1361,-637,3131,3761,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/86,79.78,79.78,NA,13439,1.5881,49.3,89.49335,26.059,126.42,193.604,14.71,14.87,14.2,1123,76.555,172.792,8.82,6986.419701,617.065407,8.11556,7.9,NA,61.9642,5097,5125.2,22728,161.45,NA,504382,11134,NA,-2708,-759,3344,3806,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/86,79.64,79.64,NA,12686,1.6316,50.3,87.24965,26.152,127.052,195.015,17.78,18.18,14.1,1192,77.873,176.247,8.82,6967.789876,624.740634,8.228359,8,NA,61.769049,5188.9,5155.8,22689,140.34,NA,467548,10080,NA,1651,-517,3609,3979,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
